date,crop_type,region,market_name,price_per_kg,currency,source
2023-06-26,cassava,Tarkwa,Tarkwa Central Market,1.63,GHS,WFP-GIEWS-Ghana
2023-07-03,cassava,Tarkwa,Tarkwa Central Market,1.94,GHS,WFP-GIEWS-Ghana
2023-07-10,cassava,Tarkwa,Tarkwa Central Market,1.97,GHS,WFP-GIEWS-Ghana
2023-07-17,cassava,Tarkwa,Tarkwa Central Market,1.87,GHS,WFP-GIEWS-Ghana
2023-07-24,cassava,Tarkwa,Tarkwa Central Market,1.81,GHS,WFP-GIEWS-Ghana
2023-07-31,cassava,Tarkwa,Tarkwa Central Market,2.02,GHS,WFP-GIEWS-Ghana
2023-08-07,cassava,Tarkwa,Tarkwa Central Market,1.82,GHS,WFP-GIEWS-Ghana
2023-08-14,cassava,Tarkwa,Tarkwa Central Market,1.81,GHS,WFP-GIEWS-Ghana
2023-08-21,cassava,Tarkwa,Tarkwa Central Market,1.72,GHS,WFP-GIEWS-Ghana
2023-08-28,cassava,Tarkwa,Tarkwa Central Market,1.95,GHS,WFP-GIEWS-Ghana
2023-09-04,cassava,Tarkwa,Tarkwa Central Market,1.73,GHS,WFP-GIEWS-Ghana
2023-09-11,cassava,Tarkwa,Tarkwa Central Market,1.82,GHS,WFP-GIEWS-Ghana
2023-09-18,cassava,Tarkwa,Tarkwa Central Market,1.57,GHS,WFP-GIEWS-Ghana
2023-09-25,cassava,Tarkwa,Tarkwa Central Market,1.76,GHS,WFP-GIEWS-Ghana
2023-10-02,cassava,Tarkwa,Tarkwa Central Market,1.43,GHS,WFP-GIEWS-Ghana
2023-10-09,cassava,Tarkwa,Tarkwa Central Market,1.47,GHS,WFP-GIEWS-Ghana
2023-10-16,cassava,Tarkwa,Tarkwa Central Market,1.33,GHS,WFP-GIEWS-Ghana
2023-10-23,cassava,Tarkwa,Tarkwa Central Market,1.5,GHS,WFP-GIEWS-Ghana
2023-10-30,cassava,Tarkwa,Tarkwa Central Market,1.47,GHS,WFP-GIEWS-Ghana
2023-11-06,cassava,Tarkwa,Tarkwa Central Market,1.43,GHS,WFP-GIEWS-Ghana
2023-11-13,cassava,Tarkwa,Tarkwa Central Market,1.47,GHS,WFP-GIEWS-Ghana
2023-11-20,cassava,Tarkwa,Tarkwa Central Market,1.39,GHS,WFP-GIEWS-Ghana
2023-11-27,cassava,Tarkwa,Tarkwa Central Market,1.4,GHS,WFP-GIEWS-Ghana
2023-12-04,cassava,Tarkwa,Tarkwa Central Market,1.41,GHS,WFP-GIEWS-Ghana
2023-12-11,cassava,Tarkwa,Tarkwa Central Market,1.33,GHS,WFP-GIEWS-Ghana
2023-12-18,cassava,Tarkwa,Tarkwa Central Market,1.49,GHS,WFP-GIEWS-Ghana
2023-12-25,cassava,Tarkwa,Tarkwa Central Market,1.51,GHS,WFP-GIEWS-Ghana
2024-01-01,cassava,Tarkwa,Tarkwa Central Market,1.79,GHS,WFP-GIEWS-Ghana
2024-01-08,cassava,Tarkwa,Tarkwa Central Market,1.87,GHS,WFP-GIEWS-Ghana
2024-01-15,cassava,Tarkwa,Tarkwa Central Market,1.82,GHS,WFP-GIEWS-Ghana
2024-01-22,cassava,Tarkwa,Tarkwa Central Market,1.86,GHS,WFP-GIEWS-Ghana
2024-01-29,cassava,Tarkwa,Tarkwa Central Market,1.79,GHS,WFP-GIEWS-Ghana
2024-02-05,cassava,Tarkwa,Tarkwa Central Market,1.79,GHS,WFP-GIEWS-Ghana
2024-02-12,cassava,Tarkwa,Tarkwa Central Market,1.93,GHS,WFP-GIEWS-Ghana
2024-02-19,cassava,Tarkwa,Tarkwa Central Market,1.85,GHS,WFP-GIEWS-Ghana
2024-02-26,cassava,Tarkwa,Tarkwa Central Market,2.0,GHS,WFP-GIEWS-Ghana
2024-03-04,cassava,Tarkwa,Tarkwa Central Market,1.59,GHS,WFP-GIEWS-Ghana
2024-03-11,cassava,Tarkwa,Tarkwa Central Market,1.53,GHS,WFP-GIEWS-Ghana
2024-03-18,cassava,Tarkwa,Tarkwa Central Market,1.67,GHS,WFP-GIEWS-Ghana
2024-03-25,cassava,Tarkwa,Tarkwa Central Market,1.63,GHS,WFP-GIEWS-Ghana
2024-04-01,cassava,Tarkwa,Tarkwa Central Market,1.64,GHS,WFP-GIEWS-Ghana
2024-04-08,cassava,Tarkwa,Tarkwa Central Market,1.67,GHS,WFP-GIEWS-Ghana
2024-04-15,cassava,Tarkwa,Tarkwa Central Market,1.56,GHS,WFP-GIEWS-Ghana
2024-04-22,cassava,Tarkwa,Tarkwa Central Market,1.59,GHS,WFP-GIEWS-Ghana
2024-04-29,cassava,Tarkwa,Tarkwa Central Market,1.59,GHS,WFP-GIEWS-Ghana
2024-05-06,cassava,Tarkwa,Tarkwa Central Market,1.53,GHS,WFP-GIEWS-Ghana
2024-05-13,cassava,Tarkwa,Tarkwa Central Market,1.59,GHS,WFP-GIEWS-Ghana
2024-05-20,cassava,Tarkwa,Tarkwa Central Market,1.69,GHS,WFP-GIEWS-Ghana
2024-05-27,cassava,Tarkwa,Tarkwa Central Market,1.62,GHS,WFP-GIEWS-Ghana
2024-06-03,cassava,Tarkwa,Tarkwa Central Market,1.67,GHS,WFP-GIEWS-Ghana
2024-06-10,cassava,Tarkwa,Tarkwa Central Market,1.65,GHS,WFP-GIEWS-Ghana
2024-06-17,cassava,Tarkwa,Tarkwa Central Market,1.88,GHS,WFP-GIEWS-Ghana
2024-06-24,cassava,Tarkwa,Tarkwa Central Market,1.75,GHS,WFP-GIEWS-Ghana
2024-07-01,cassava,Tarkwa,Tarkwa Central Market,1.93,GHS,WFP-GIEWS-Ghana
2024-07-08,cassava,Tarkwa,Tarkwa Central Market,1.96,GHS,WFP-GIEWS-Ghana
2024-07-15,cassava,Tarkwa,Tarkwa Central Market,1.87,GHS,WFP-GIEWS-Ghana
2024-07-22,cassava,Tarkwa,Tarkwa Central Market,2.1,GHS,WFP-GIEWS-Ghana
2024-07-29,cassava,Tarkwa,Tarkwa Central Market,1.95,GHS,WFP-GIEWS-Ghana
2024-08-05,cassava,Tarkwa,Tarkwa Central Market,2.11,GHS,WFP-GIEWS-Ghana
2024-08-12,cassava,Tarkwa,Tarkwa Central Market,2.0,GHS,WFP-GIEWS-Ghana
2024-08-19,cassava,Tarkwa,Tarkwa Central Market,2.11,GHS,WFP-GIEWS-Ghana
2024-08-26,cassava,Tarkwa,Tarkwa Central Market,2.02,GHS,WFP-GIEWS-Ghana
2024-09-02,cassava,Tarkwa,Tarkwa Central Market,1.86,GHS,WFP-GIEWS-Ghana
2024-09-09,cassava,Tarkwa,Tarkwa Central Market,1.85,GHS,WFP-GIEWS-Ghana
2024-09-16,cassava,Tarkwa,Tarkwa Central Market,1.84,GHS,WFP-GIEWS-Ghana
2024-09-23,cassava,Tarkwa,Tarkwa Central Market,1.82,GHS,WFP-GIEWS-Ghana
2024-09-30,cassava,Tarkwa,Tarkwa Central Market,1.78,GHS,WFP-GIEWS-Ghana
2024-10-07,cassava,Tarkwa,Tarkwa Central Market,1.65,GHS,WFP-GIEWS-Ghana
2024-10-14,cassava,Tarkwa,Tarkwa Central Market,1.48,GHS,WFP-GIEWS-Ghana
2024-10-21,cassava,Tarkwa,Tarkwa Central Market,1.54,GHS,WFP-GIEWS-Ghana
2024-10-28,cassava,Tarkwa,Tarkwa Central Market,1.54,GHS,WFP-GIEWS-Ghana
2024-11-04,cassava,Tarkwa,Tarkwa Central Market,1.57,GHS,WFP-GIEWS-Ghana
2024-11-11,cassava,Tarkwa,Tarkwa Central Market,1.52,GHS,WFP-GIEWS-Ghana
2024-11-18,cassava,Tarkwa,Tarkwa Central Market,1.56,GHS,WFP-GIEWS-Ghana
2024-11-25,cassava,Tarkwa,Tarkwa Central Market,1.53,GHS,WFP-GIEWS-Ghana
2024-12-02,cassava,Tarkwa,Tarkwa Central Market,1.46,GHS,WFP-GIEWS-Ghana
2024-12-09,cassava,Tarkwa,Tarkwa Central Market,1.56,GHS,WFP-GIEWS-Ghana
2024-12-16,cassava,Tarkwa,Tarkwa Central Market,1.49,GHS,WFP-GIEWS-Ghana
2024-12-23,cassava,Tarkwa,Tarkwa Central Market,1.45,GHS,WFP-GIEWS-Ghana
2024-12-30,cassava,Tarkwa,Tarkwa Central Market,1.56,GHS,WFP-GIEWS-Ghana
2018-01-01,cassava,Bogoso,Bogoso Junction Market,1.18,GHS,WFP-GIEWS-Ghana
2018-01-08,cassava,Bogoso,Bogoso Junction Market,1.18,GHS,WFP-GIEWS-Ghana
2018-01-15,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2018-01-22,cassava,Bogoso,Bogoso Junction Market,1.1,GHS,WFP-GIEWS-Ghana
2018-01-29,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2018-02-05,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2018-02-12,cassava,Bogoso,Bogoso Junction Market,1.19,GHS,WFP-GIEWS-Ghana
2018-02-19,cassava,Bogoso,Bogoso Junction Market,1.13,GHS,WFP-GIEWS-Ghana
2018-02-26,cassava,Bogoso,Bogoso Junction Market,1.17,GHS,WFP-GIEWS-Ghana
2018-03-05,cassava,Bogoso,Bogoso Junction Market,0.97,GHS,WFP-GIEWS-Ghana
2018-03-12,cassava,Bogoso,Bogoso Junction Market,1.02,GHS,WFP-GIEWS-Ghana
2018-03-19,cassava,Bogoso,Bogoso Junction Market,1.01,GHS,WFP-GIEWS-Ghana
2018-03-26,cassava,Bogoso,Bogoso Junction Market,0.98,GHS,WFP-GIEWS-Ghana
2018-04-02,cassava,Bogoso,Bogoso Junction Market,0.96,GHS,WFP-GIEWS-Ghana
2018-04-09,cassava,Bogoso,Bogoso Junction Market,1.02,GHS,WFP-GIEWS-Ghana
2018-04-16,cassava,Bogoso,Bogoso Junction Market,0.96,GHS,WFP-GIEWS-Ghana
2018-04-23,cassava,Bogoso,Bogoso Junction Market,1.02,GHS,WFP-GIEWS-Ghana
2018-04-30,cassava,Bogoso,Bogoso Junction Market,1.11,GHS,WFP-GIEWS-Ghana
2018-05-07,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2018-05-14,cassava,Bogoso,Bogoso Junction Market,1.04,GHS,WFP-GIEWS-Ghana
2018-05-21,cassava,Bogoso,Bogoso Junction Market,1.01,GHS,WFP-GIEWS-Ghana
2018-05-28,cassava,Bogoso,Bogoso Junction Market,0.93,GHS,WFP-GIEWS-Ghana
2018-06-04,cassava,Bogoso,Bogoso Junction Market,1.05,GHS,WFP-GIEWS-Ghana
2018-06-11,cassava,Bogoso,Bogoso Junction Market,1.16,GHS,WFP-GIEWS-Ghana
2018-06-18,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2018-06-25,cassava,Bogoso,Bogoso Junction Market,1.08,GHS,WFP-GIEWS-Ghana
2018-07-02,cassava,Bogoso,Bogoso Junction Market,1.24,GHS,WFP-GIEWS-Ghana
2018-07-09,cassava,Bogoso,Bogoso Junction Market,1.2,GHS,WFP-GIEWS-Ghana
2018-07-16,cassava,Bogoso,Bogoso Junction Market,1.19,GHS,WFP-GIEWS-Ghana
2018-07-23,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2018-07-30,cassava,Bogoso,Bogoso Junction Market,1.2,GHS,WFP-GIEWS-Ghana
2018-08-06,cassava,Bogoso,Bogoso Junction Market,1.22,GHS,WFP-GIEWS-Ghana
2018-08-13,cassava,Bogoso,Bogoso Junction Market,1.22,GHS,WFP-GIEWS-Ghana
2018-08-20,cassava,Bogoso,Bogoso Junction Market,1.28,GHS,WFP-GIEWS-Ghana
2018-08-27,cassava,Bogoso,Bogoso Junction Market,1.24,GHS,WFP-GIEWS-Ghana
2018-09-03,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2018-09-10,cassava,Bogoso,Bogoso Junction Market,1.16,GHS,WFP-GIEWS-Ghana
2018-09-17,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2018-09-24,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2018-10-01,cassava,Bogoso,Bogoso Junction Market,0.98,GHS,WFP-GIEWS-Ghana
2018-10-08,cassava,Bogoso,Bogoso Junction Market,0.99,GHS,WFP-GIEWS-Ghana
2018-10-15,cassava,Bogoso,Bogoso Junction Market,0.96,GHS,WFP-GIEWS-Ghana
2018-10-22,cassava,Bogoso,Bogoso Junction Market,0.97,GHS,WFP-GIEWS-Ghana
2018-10-29,cassava,Bogoso,Bogoso Junction Market,0.94,GHS,WFP-GIEWS-Ghana
2018-11-05,cassava,Bogoso,Bogoso Junction Market,0.94,GHS,WFP-GIEWS-Ghana
2018-11-12,cassava,Bogoso,Bogoso Junction Market,1.0,GHS,WFP-GIEWS-Ghana
2018-11-19,cassava,Bogoso,Bogoso Junction Market,0.99,GHS,WFP-GIEWS-Ghana
2018-11-26,cassava,Bogoso,Bogoso Junction Market,0.99,GHS,WFP-GIEWS-Ghana
2018-12-03,cassava,Bogoso,Bogoso Junction Market,0.99,GHS,WFP-GIEWS-Ghana
2018-12-10,cassava,Bogoso,Bogoso Junction Market,0.98,GHS,WFP-GIEWS-Ghana
2018-12-17,cassava,Bogoso,Bogoso Junction Market,1.01,GHS,WFP-GIEWS-Ghana
2018-12-24,cassava,Bogoso,Bogoso Junction Market,1.02,GHS,WFP-GIEWS-Ghana
2018-12-31,cassava,Bogoso,Bogoso Junction Market,1.01,GHS,WFP-GIEWS-Ghana
2019-01-07,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2019-01-14,cassava,Bogoso,Bogoso Junction Market,1.32,GHS,WFP-GIEWS-Ghana
2019-01-21,cassava,Bogoso,Bogoso Junction Market,1.26,GHS,WFP-GIEWS-Ghana
2019-01-28,cassava,Bogoso,Bogoso Junction Market,1.28,GHS,WFP-GIEWS-Ghana
2019-02-04,cassava,Bogoso,Bogoso Junction Market,1.27,GHS,WFP-GIEWS-Ghana
2019-02-11,cassava,Bogoso,Bogoso Junction Market,1.27,GHS,WFP-GIEWS-Ghana
2019-02-18,cassava,Bogoso,Bogoso Junction Market,1.22,GHS,WFP-GIEWS-Ghana
2019-02-25,cassava,Bogoso,Bogoso Junction Market,1.29,GHS,WFP-GIEWS-Ghana
2019-03-04,cassava,Bogoso,Bogoso Junction Market,1.2,GHS,WFP-GIEWS-Ghana
2019-03-11,cassava,Bogoso,Bogoso Junction Market,1.06,GHS,WFP-GIEWS-Ghana
2019-03-18,cassava,Bogoso,Bogoso Junction Market,1.08,GHS,WFP-GIEWS-Ghana
2019-03-25,cassava,Bogoso,Bogoso Junction Market,1.06,GHS,WFP-GIEWS-Ghana
2019-04-01,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2019-04-08,cassava,Bogoso,Bogoso Junction Market,1.15,GHS,WFP-GIEWS-Ghana
2019-04-15,cassava,Bogoso,Bogoso Junction Market,1.06,GHS,WFP-GIEWS-Ghana
2019-04-22,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2019-04-29,cassava,Bogoso,Bogoso Junction Market,1.02,GHS,WFP-GIEWS-Ghana
2019-05-06,cassava,Bogoso,Bogoso Junction Market,1.06,GHS,WFP-GIEWS-Ghana
2019-05-13,cassava,Bogoso,Bogoso Junction Market,1.02,GHS,WFP-GIEWS-Ghana
2019-05-20,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2019-05-27,cassava,Bogoso,Bogoso Junction Market,1.22,GHS,WFP-GIEWS-Ghana
2019-06-03,cassava,Bogoso,Bogoso Junction Market,1.18,GHS,WFP-GIEWS-Ghana
2019-06-10,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2019-06-17,cassava,Bogoso,Bogoso Junction Market,1.24,GHS,WFP-GIEWS-Ghana
2019-06-24,cassava,Bogoso,Bogoso Junction Market,1.16,GHS,WFP-GIEWS-Ghana
2019-07-01,cassava,Bogoso,Bogoso Junction Market,1.42,GHS,WFP-GIEWS-Ghana
2019-07-08,cassava,Bogoso,Bogoso Junction Market,1.33,GHS,WFP-GIEWS-Ghana
2019-07-15,cassava,Bogoso,Bogoso Junction Market,1.31,GHS,WFP-GIEWS-Ghana
2019-07-22,cassava,Bogoso,Bogoso Junction Market,1.34,GHS,WFP-GIEWS-Ghana
2019-07-29,cassava,Bogoso,Bogoso Junction Market,1.39,GHS,WFP-GIEWS-Ghana
2019-08-05,cassava,Bogoso,Bogoso Junction Market,1.34,GHS,WFP-GIEWS-Ghana
2019-08-12,cassava,Bogoso,Bogoso Junction Market,1.33,GHS,WFP-GIEWS-Ghana
2019-08-19,cassava,Bogoso,Bogoso Junction Market,1.35,GHS,WFP-GIEWS-Ghana
2019-08-26,cassava,Bogoso,Bogoso Junction Market,1.29,GHS,WFP-GIEWS-Ghana
2019-09-02,cassava,Bogoso,Bogoso Junction Market,1.24,GHS,WFP-GIEWS-Ghana
2019-09-09,cassava,Bogoso,Bogoso Junction Market,1.13,GHS,WFP-GIEWS-Ghana
2019-09-16,cassava,Bogoso,Bogoso Junction Market,1.2,GHS,WFP-GIEWS-Ghana
2019-09-23,cassava,Bogoso,Bogoso Junction Market,1.26,GHS,WFP-GIEWS-Ghana
2019-09-30,cassava,Bogoso,Bogoso Junction Market,1.23,GHS,WFP-GIEWS-Ghana
2019-10-07,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2019-10-14,cassava,Bogoso,Bogoso Junction Market,1.04,GHS,WFP-GIEWS-Ghana
2019-10-21,cassava,Bogoso,Bogoso Junction Market,1.09,GHS,WFP-GIEWS-Ghana
2019-10-28,cassava,Bogoso,Bogoso Junction Market,1.08,GHS,WFP-GIEWS-Ghana
2019-11-04,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2019-11-11,cassava,Bogoso,Bogoso Junction Market,1.09,GHS,WFP-GIEWS-Ghana
2019-11-18,cassava,Bogoso,Bogoso Junction Market,1.08,GHS,WFP-GIEWS-Ghana
2019-11-25,cassava,Bogoso,Bogoso Junction Market,1.03,GHS,WFP-GIEWS-Ghana
2019-12-02,cassava,Bogoso,Bogoso Junction Market,1.0,GHS,WFP-GIEWS-Ghana
2019-12-09,cassava,Bogoso,Bogoso Junction Market,1.07,GHS,WFP-GIEWS-Ghana
2019-12-16,cassava,Bogoso,Bogoso Junction Market,1.08,GHS,WFP-GIEWS-Ghana
2019-12-23,cassava,Bogoso,Bogoso Junction Market,1.1,GHS,WFP-GIEWS-Ghana
2019-12-30,cassava,Bogoso,Bogoso Junction Market,1.02,GHS,WFP-GIEWS-Ghana
2020-01-06,cassava,Bogoso,Bogoso Junction Market,1.3,GHS,WFP-GIEWS-Ghana
2020-01-13,cassava,Bogoso,Bogoso Junction Market,1.38,GHS,WFP-GIEWS-Ghana
2020-01-20,cassava,Bogoso,Bogoso Junction Market,1.35,GHS,WFP-GIEWS-Ghana
2020-01-27,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2020-02-03,cassava,Bogoso,Bogoso Junction Market,1.38,GHS,WFP-GIEWS-Ghana
2020-02-10,cassava,Bogoso,Bogoso Junction Market,1.26,GHS,WFP-GIEWS-Ghana
2020-02-17,cassava,Bogoso,Bogoso Junction Market,1.31,GHS,WFP-GIEWS-Ghana
2020-02-24,cassava,Bogoso,Bogoso Junction Market,1.43,GHS,WFP-GIEWS-Ghana
2020-03-02,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2020-03-09,cassava,Bogoso,Bogoso Junction Market,1.11,GHS,WFP-GIEWS-Ghana
2020-03-16,cassava,Bogoso,Bogoso Junction Market,1.15,GHS,WFP-GIEWS-Ghana
2020-03-23,cassava,Bogoso,Bogoso Junction Market,1.17,GHS,WFP-GIEWS-Ghana
2020-03-30,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2020-04-06,cassava,Bogoso,Bogoso Junction Market,1.15,GHS,WFP-GIEWS-Ghana
2020-04-13,cassava,Bogoso,Bogoso Junction Market,1.15,GHS,WFP-GIEWS-Ghana
2020-04-20,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2020-04-27,cassava,Bogoso,Bogoso Junction Market,1.16,GHS,WFP-GIEWS-Ghana
2020-05-04,cassava,Bogoso,Bogoso Junction Market,1.22,GHS,WFP-GIEWS-Ghana
2020-05-11,cassava,Bogoso,Bogoso Junction Market,1.11,GHS,WFP-GIEWS-Ghana
2020-05-18,cassava,Bogoso,Bogoso Junction Market,1.17,GHS,WFP-GIEWS-Ghana
2020-05-25,cassava,Bogoso,Bogoso Junction Market,1.1,GHS,WFP-GIEWS-Ghana
2020-06-01,cassava,Bogoso,Bogoso Junction Market,1.24,GHS,WFP-GIEWS-Ghana
2020-06-08,cassava,Bogoso,Bogoso Junction Market,1.34,GHS,WFP-GIEWS-Ghana
2020-06-15,cassava,Bogoso,Bogoso Junction Market,1.29,GHS,WFP-GIEWS-Ghana
2020-06-22,cassava,Bogoso,Bogoso Junction Market,1.28,GHS,WFP-GIEWS-Ghana
2020-06-29,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2020-07-06,cassava,Bogoso,Bogoso Junction Market,1.44,GHS,WFP-GIEWS-Ghana
2020-07-13,cassava,Bogoso,Bogoso Junction Market,1.47,GHS,WFP-GIEWS-Ghana
2020-07-20,cassava,Bogoso,Bogoso Junction Market,1.51,GHS,WFP-GIEWS-Ghana
2020-07-27,cassava,Bogoso,Bogoso Junction Market,1.3,GHS,WFP-GIEWS-Ghana
2020-08-03,cassava,Bogoso,Bogoso Junction Market,1.42,GHS,WFP-GIEWS-Ghana
2020-08-10,cassava,Bogoso,Bogoso Junction Market,1.48,GHS,WFP-GIEWS-Ghana
2020-08-17,cassava,Bogoso,Bogoso Junction Market,1.46,GHS,WFP-GIEWS-Ghana
2020-08-24,cassava,Bogoso,Bogoso Junction Market,1.49,GHS,WFP-GIEWS-Ghana
2020-08-31,cassava,Bogoso,Bogoso Junction Market,1.48,GHS,WFP-GIEWS-Ghana
2020-09-07,cassava,Bogoso,Bogoso Junction Market,1.3,GHS,WFP-GIEWS-Ghana
2020-09-14,cassava,Bogoso,Bogoso Junction Market,1.29,GHS,WFP-GIEWS-Ghana
2020-09-21,cassava,Bogoso,Bogoso Junction Market,1.3,GHS,WFP-GIEWS-Ghana
2020-09-28,cassava,Bogoso,Bogoso Junction Market,1.38,GHS,WFP-GIEWS-Ghana
2020-10-05,cassava,Bogoso,Bogoso Junction Market,1.09,GHS,WFP-GIEWS-Ghana
2020-10-12,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2020-10-19,cassava,Bogoso,Bogoso Junction Market,1.13,GHS,WFP-GIEWS-Ghana
2020-10-26,cassava,Bogoso,Bogoso Junction Market,1.2,GHS,WFP-GIEWS-Ghana
2020-11-02,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2020-11-09,cassava,Bogoso,Bogoso Junction Market,1.18,GHS,WFP-GIEWS-Ghana
2020-11-16,cassava,Bogoso,Bogoso Junction Market,1.19,GHS,WFP-GIEWS-Ghana
2020-11-23,cassava,Bogoso,Bogoso Junction Market,1.13,GHS,WFP-GIEWS-Ghana
2020-11-30,cassava,Bogoso,Bogoso Junction Market,1.12,GHS,WFP-GIEWS-Ghana
2020-12-07,cassava,Bogoso,Bogoso Junction Market,1.13,GHS,WFP-GIEWS-Ghana
2020-12-14,cassava,Bogoso,Bogoso Junction Market,1.13,GHS,WFP-GIEWS-Ghana
2020-12-21,cassava,Bogoso,Bogoso Junction Market,1.18,GHS,WFP-GIEWS-Ghana
2020-12-28,cassava,Bogoso,Bogoso Junction Market,1.15,GHS,WFP-GIEWS-Ghana
2021-01-04,cassava,Bogoso,Bogoso Junction Market,1.47,GHS,WFP-GIEWS-Ghana
2021-01-11,cassava,Bogoso,Bogoso Junction Market,1.39,GHS,WFP-GIEWS-Ghana
2021-01-18,cassava,Bogoso,Bogoso Junction Market,1.4,GHS,WFP-GIEWS-Ghana
2021-01-25,cassava,Bogoso,Bogoso Junction Market,1.58,GHS,WFP-GIEWS-Ghana
2021-02-01,cassava,Bogoso,Bogoso Junction Market,1.46,GHS,WFP-GIEWS-Ghana
2021-02-08,cassava,Bogoso,Bogoso Junction Market,1.42,GHS,WFP-GIEWS-Ghana
2021-02-15,cassava,Bogoso,Bogoso Junction Market,1.55,GHS,WFP-GIEWS-Ghana
2021-02-22,cassava,Bogoso,Bogoso Junction Market,1.49,GHS,WFP-GIEWS-Ghana
2021-03-01,cassava,Bogoso,Bogoso Junction Market,1.29,GHS,WFP-GIEWS-Ghana
2021-03-08,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2021-03-15,cassava,Bogoso,Bogoso Junction Market,1.24,GHS,WFP-GIEWS-Ghana
2021-03-22,cassava,Bogoso,Bogoso Junction Market,1.25,GHS,WFP-GIEWS-Ghana
2021-03-29,cassava,Bogoso,Bogoso Junction Market,1.19,GHS,WFP-GIEWS-Ghana
2021-04-05,cassava,Bogoso,Bogoso Junction Market,1.26,GHS,WFP-GIEWS-Ghana
2021-04-12,cassava,Bogoso,Bogoso Junction Market,1.28,GHS,WFP-GIEWS-Ghana
2021-04-19,cassava,Bogoso,Bogoso Junction Market,1.36,GHS,WFP-GIEWS-Ghana
2021-04-26,cassava,Bogoso,Bogoso Junction Market,1.27,GHS,WFP-GIEWS-Ghana
2021-05-03,cassava,Bogoso,Bogoso Junction Market,1.16,GHS,WFP-GIEWS-Ghana
2021-05-10,cassava,Bogoso,Bogoso Junction Market,1.27,GHS,WFP-GIEWS-Ghana
2021-05-17,cassava,Bogoso,Bogoso Junction Market,1.42,GHS,WFP-GIEWS-Ghana
2021-05-24,cassava,Bogoso,Bogoso Junction Market,1.32,GHS,WFP-GIEWS-Ghana
2021-05-31,cassava,Bogoso,Bogoso Junction Market,1.23,GHS,WFP-GIEWS-Ghana
2021-06-07,cassava,Bogoso,Bogoso Junction Market,1.43,GHS,WFP-GIEWS-Ghana
2021-06-14,cassava,Bogoso,Bogoso Junction Market,1.35,GHS,WFP-GIEWS-Ghana
2021-06-21,cassava,Bogoso,Bogoso Junction Market,1.32,GHS,WFP-GIEWS-Ghana
2021-06-28,cassava,Bogoso,Bogoso Junction Market,1.38,GHS,WFP-GIEWS-Ghana
2021-07-05,cassava,Bogoso,Bogoso Junction Market,1.58,GHS,WFP-GIEWS-Ghana
2021-07-12,cassava,Bogoso,Bogoso Junction Market,1.46,GHS,WFP-GIEWS-Ghana
2021-07-19,cassava,Bogoso,Bogoso Junction Market,1.5,GHS,WFP-GIEWS-Ghana
2021-07-26,cassava,Bogoso,Bogoso Junction Market,1.57,GHS,WFP-GIEWS-Ghana
2021-08-02,cassava,Bogoso,Bogoso Junction Market,1.56,GHS,WFP-GIEWS-Ghana
2021-08-09,cassava,Bogoso,Bogoso Junction Market,1.61,GHS,WFP-GIEWS-Ghana
2021-08-16,cassava,Bogoso,Bogoso Junction Market,1.51,GHS,WFP-GIEWS-Ghana
2021-08-23,cassava,Bogoso,Bogoso Junction Market,1.63,GHS,WFP-GIEWS-Ghana
2021-08-30,cassava,Bogoso,Bogoso Junction Market,1.51,GHS,WFP-GIEWS-Ghana
