date,crop_type,region,demand_kg,price_per_kg,festival_flag,month,week_of_year
2019-09-02,cassava,Bogoso,525.7,1.24,0,9,36
2019-09-09,cassava,Bogoso,608.3,1.13,0,9,37
2019-09-16,cassava,Bogoso,578.0,1.2,0,9,38
2019-09-23,cassava,Bogoso,571.5,1.26,0,9,39
2019-09-30,cassava,Bogoso,509.4,1.23,0,9,40
2019-10-07,cassava,Bogoso,589.9,1.07,0,10,41
2019-10-14,cassava,Bogoso,643.3,1.04,0,10,42
2019-10-21,cassava,Bogoso,641.9,1.09,0,10,43
2019-10-28,cassava,Bogoso,522.1,1.08,0,10,44
2019-11-04,cassava,Bogoso,568.3,1.07,0,11,45
2019-11-11,cassava,Bogoso,558.6,1.09,0,11,46
2019-11-18,cassava,Bogoso,598.0,1.08,0,11,47
2019-11-25,cassava,Bogoso,569.3,1.03,0,11,48
2019-12-02,cassava,Bogoso,695.9,1.0,0,12,49
2019-12-09,cassava,Bogoso,602.4,1.07,0,12,50
2019-12-16,cassava,Bogoso,592.3,1.08,0,12,51
2019-12-23,cassava,Bogoso,1071.0,1.1,1,12,52
2019-12-30,cassava,Bogoso,1033.6,1.02,1,12,1
2020-01-06,cassava,Bogoso,594.6,1.3,0,1,2
2020-01-13,cassava,Bogoso,530.2,1.38,0,1,3
2020-01-20,cassava,Bogoso,518.0,1.35,0,1,4
2020-01-27,cassava,Bogoso,576.1,1.25,0,1,5
2020-02-03,cassava,Bogoso,632.1,1.38,0,2,6
2020-02-10,cassava,Bogoso,621.0,1.26,0,2,7
2020-02-17,cassava,Bogoso,590.6,1.31,0,2,8
2020-02-24,cassava,Bogoso,512.2,1.43,0,2,9
2020-03-02,cassava,Bogoso,606.9,1.25,0,3,10
2020-03-09,cassava,Bogoso,577.8,1.11,0,3,11
2020-03-16,cassava,Bogoso,555.0,1.15,0,3,12
2020-03-23,cassava,Bogoso,584.5,1.17,0,3,13
2020-03-30,cassava,Bogoso,643.0,1.25,0,3,14
2020-04-06,cassava,Bogoso,1080.8,1.15,1,4,15
2020-04-13,cassava,Bogoso,944.0,1.15,1,4,16
2020-04-20,cassava,Bogoso,555.8,1.25,0,4,17
2020-04-27,cassava,Bogoso,552.3,1.16,0,4,18
2020-05-04,cassava,Bogoso,596.5,1.22,0,5,19
2020-05-11,cassava,Bogoso,643.5,1.11,0,5,20
2020-05-18,cassava,Bogoso,641.6,1.17,0,5,21
2020-05-25,cassava,Bogoso,676.7,1.1,0,5,22
2020-06-01,cassava,Bogoso,614.0,1.24,0,6,23
2020-06-08,cassava,Bogoso,605.8,1.34,0,6,24
2020-06-15,cassava,Bogoso,577.8,1.29,0,6,25
2020-06-22,cassava,Bogoso,626.3,1.28,0,6,26
2020-06-29,cassava,Bogoso,598.8,1.25,0,6,27
2020-07-06,cassava,Bogoso,574.4,1.44,0,7,28
2020-07-13,cassava,Bogoso,563.0,1.47,0,7,29
2020-07-20,cassava,Bogoso,541.7,1.51,0,7,30
2020-07-27,cassava,Bogoso,632.4,1.3,0,7,31
2020-08-03,cassava,Bogoso,769.9,1.42,1,8,32
2020-08-10,cassava,Bogoso,771.4,1.48,1,8,33
2020-08-17,cassava,Bogoso,819.0,1.46,1,8,34
2020-08-24,cassava,Bogoso,748.9,1.49,1,8,35
2020-08-31,cassava,Bogoso,803.9,1.48,1,8,36
2020-09-07,cassava,Bogoso,597.7,1.3,0,9,37
2020-09-14,cassava,Bogoso,663.3,1.29,0,9,38
2020-09-21,cassava,Bogoso,616.7,1.3,0,9,39
2020-09-28,cassava,Bogoso,620.8,1.38,0,9,40
2020-10-05,cassava,Bogoso,643.6,1.09,0,10,41
2020-10-12,cassava,Bogoso,599.5,1.12,0,10,42
2020-10-19,cassava,Bogoso,620.2,1.13,0,10,43
2020-10-26,cassava,Bogoso,613.9,1.2,0,10,44
2020-11-02,cassava,Bogoso,668.0,1.12,0,11,45
2020-11-09,cassava,Bogoso,594.7,1.18,0,11,46
2020-11-16,cassava,Bogoso,536.8,1.19,0,11,47
2020-11-23,cassava,Bogoso,555.4,1.13,0,11,48
2020-11-30,cassava,Bogoso,611.2,1.12,0,11,49
2020-12-07,cassava,Bogoso,535.8,1.13,0,12,50
2020-12-14,cassava,Bogoso,690.4,1.13,0,12,51
2020-12-21,cassava,Bogoso,1038.1,1.18,1,12,52
2020-12-28,cassava,Bogoso,982.8,1.15,1,12,53
2021-01-04,cassava,Bogoso,534.1,1.47,0,1,1
2021-01-11,cassava,Bogoso,633.5,1.39,0,1,2
2021-01-18,cassava,Bogoso,553.9,1.4,0,1,3
2021-01-25,cassava,Bogoso,508.9,1.58,0,1,4
2021-02-01,cassava,Bogoso,552.3,1.46,0,2,5
2021-02-08,cassava,Bogoso,595.1,1.42,0,2,6
2021-02-15,cassava,Bogoso,574.1,1.55,0,2,7
2021-02-22,cassava,Bogoso,610.9,1.49,0,2,8
2021-03-01,cassava,Bogoso,645.4,1.29,0,3,9
2021-03-08,cassava,Bogoso,621.9,1.25,0,3,10
2021-03-15,cassava,Bogoso,663.9,1.24,0,3,11
2021-03-22,cassava,Bogoso,596.8,1.25,0,3,12
2021-03-29,cassava,Bogoso,574.7,1.19,0,3,13
2021-04-05,cassava,Bogoso,939.7,1.26,1,4,14
2021-04-12,cassava,Bogoso,920.8,1.28,1,4,15
2021-04-19,cassava,Bogoso,565.2,1.36,0,4,16
2021-04-26,cassava,Bogoso,582.9,1.27,0,4,17
2021-05-03,cassava,Bogoso,647.8,1.16,0,5,18
2021-05-10,cassava,Bogoso,645.7,1.27,0,5,19
2021-05-17,cassava,Bogoso,631.4,1.42,0,5,20
2021-05-24,cassava,Bogoso,542.1,1.32,0,5,21
2021-05-31,cassava,Bogoso,588.4,1.23,0,5,22
2021-06-07,cassava,Bogoso,574.7,1.43,0,6,23
2021-06-14,cassava,Bogoso,658.9,1.35,0,6,24
2021-06-21,cassava,Bogoso,632.8,1.32,0,6,25
2021-06-28,cassava,Bogoso,592.7,1.38,0,6,26
2021-07-05,cassava,Bogoso,587.7,1.58,0,7,27
2021-07-12,cassava,Bogoso,632.2,1.46,0,7,28
2021-07-19,cassava,Bogoso,585.2,1.5,0,7,29
2021-07-26,cassava,Bogoso,538.4,1.57,0,7,30
2021-08-02,cassava,Bogoso,869.9,1.56,1,8,31
2021-08-09,cassava,Bogoso,824.3,1.61,1,8,32
2021-08-16,cassava,Bogoso,864.5,1.51,1,8,33
2021-08-23,cassava,Bogoso,802.8,1.63,1,8,34
2021-08-30,cassava,Bogoso,925.9,1.51,1,8,35
2021-09-06,cassava,Bogoso,596.4,1.52,0,9,36
2021-09-13,cassava,Bogoso,693.8,1.32,0,9,37
2021-09-20,cassava,Bogoso,690.0,1.36,0,9,38
2021-09-27,cassava,Bogoso,625.5,1.45,0,9,39
2021-10-04,cassava,Bogoso,580.3,1.3,0,10,40
2021-10-11,cassava,Bogoso,662.8,1.23,0,10,41
2021-10-18,cassava,Bogoso,637.4,1.24,0,10,42
2021-10-25,cassava,Bogoso,725.8,1.22,0,10,43
2021-11-01,cassava,Bogoso,664.1,1.17,0,11,44
2021-11-08,cassava,Bogoso,666.4,1.2,0,11,45
2021-11-15,cassava,Bogoso,663.3,1.17,0,11,46
2021-11-22,cassava,Bogoso,652.2,1.16,0,11,47
2021-11-29,cassava,Bogoso,614.4,1.24,0,11,48
2021-12-06,cassava,Bogoso,663.5,1.18,0,12,49
2021-12-13,cassava,Bogoso,643.9,1.25,0,12,50
2021-12-20,cassava,Bogoso,1165.4,1.17,1,12,51
2021-12-27,cassava,Bogoso,1056.4,1.25,1,12,52
2022-01-03,cassava,Bogoso,577.7,1.55,0,1,1
2022-01-10,cassava,Bogoso,553.4,1.66,0,1,2
2022-01-17,cassava,Bogoso,534.2,1.6,0,1,3
2022-01-24,cassava,Bogoso,623.5,1.65,0,1,4
2022-01-31,cassava,Bogoso,580.6,1.53,0,1,5
2022-02-07,cassava,Bogoso,620.8,1.59,0,2,6
2022-02-14,cassava,Bogoso,617.0,1.52,0,2,7
2022-02-21,cassava,Bogoso,606.1,1.56,0,2,8
2022-02-28,cassava,Bogoso,588.2,1.57,0,2,9
2022-03-07,cassava,Bogoso,614.6,1.32,0,3,10
2022-03-14,cassava,Bogoso,618.2,1.29,0,3,11
2022-03-21,cassava,Bogoso,728.6,1.28,0,3,12
2022-03-28,cassava,Bogoso,684.8,1.23,0,3,13
2022-04-04,cassava,Bogoso,1097.0,1.31,1,4,14
2022-04-11,cassava,Bogoso,1058.9,1.4,1,4,15
2022-04-18,cassava,Bogoso,648.0,1.28,0,4,16
2022-04-25,cassava,Bogoso,677.3,1.29,0,4,17
2022-05-02,cassava,Bogoso,601.4,1.48,0,5,18
2022-05-09,cassava,Bogoso,601.3,1.34,0,5,19
2022-05-16,cassava,Bogoso,618.3,1.4,0,5,20
2022-05-23,cassava,Bogoso,643.9,1.41,0,5,21
2022-05-30,cassava,Bogoso,603.3,1.41,0,5,22
2022-06-06,cassava,Bogoso,642.6,1.42,0,6,23
2022-06-13,cassava,Bogoso,625.6,1.49,0,6,24
2022-06-20,cassava,Bogoso,742.4,1.41,0,6,25
2022-06-27,cassava,Bogoso,521.2,1.65,0,6,26
2022-07-04,cassava,Bogoso,624.3,1.59,0,7,27
2022-07-11,cassava,Bogoso,585.8,1.63,0,7,28
2022-07-18,cassava,Bogoso,572.0,1.63,0,7,29
2022-07-25,cassava,Bogoso,593.1,1.6,0,7,30
2022-08-01,cassava,Bogoso,864.1,1.8,1,8,31
2022-08-08,cassava,Bogoso,839.2,1.88,1,8,32
2022-08-15,cassava,Bogoso,884.8,1.68,1,8,33
2022-08-22,cassava,Bogoso,958.2,1.62,1,8,34
2022-08-29,cassava,Bogoso,995.4,1.56,1,8,35
2022-09-05,cassava,Bogoso,666.1,1.52,0,9,36
2022-09-12,cassava,Bogoso,614.2,1.52,0,9,37
2022-09-19,cassava,Bogoso,660.4,1.5,0,9,38
2022-09-26,cassava,Bogoso,644.5,1.55,0,9,39
2022-10-03,cassava,Bogoso,604.7,1.33,0,10,40
2022-10-10,cassava,Bogoso,575.9,1.33,0,10,41
2022-10-17,cassava,Bogoso,568.3,1.3,0,10,42
2022-10-24,cassava,Bogoso,664.9,1.26,0,10,43
2022-10-31,cassava,Bogoso,640.0,1.35,0,10,44
2022-11-07,cassava,Bogoso,597.9,1.32,0,11,45
2022-11-14,cassava,Bogoso,665.1,1.37,0,11,46
2022-11-21,cassava,Bogoso,635.0,1.36,0,11,47
2022-11-28,cassava,Bogoso,724.7,1.25,0,11,48
2022-12-05,cassava,Bogoso,689.7,1.25,0,12,49
2022-12-12,cassava,Bogoso,616.8,1.29,0,12,50
2022-12-19,cassava,Bogoso,685.1,1.27,0,12,51
2022-12-26,cassava,Bogoso,1088.4,1.37,1,12,52
2023-01-02,cassava,Bogoso,571.9,1.73,0,1,1
2023-01-09,cassava,Bogoso,528.8,1.78,0,1,2
2023-01-16,cassava,Bogoso,594.9,1.73,0,1,3
2023-01-23,cassava,Bogoso,558.3,1.72,0,1,4
2023-01-30,cassava,Bogoso,617.8,1.78,0,1,5
2023-02-06,cassava,Bogoso,575.7,1.75,0,2,6
2023-02-13,cassava,Bogoso,659.6,1.72,0,2,7
2023-02-20,cassava,Bogoso,502.0,1.81,0,2,8
2023-02-27,cassava,Bogoso,602.6,1.72,0,2,9
2023-03-06,cassava,Bogoso,705.4,1.45,0,3,10
2023-03-13,cassava,Bogoso,624.7,1.42,0,3,11
2023-03-20,cassava,Bogoso,624.2,1.51,0,3,12
2023-03-27,cassava,Bogoso,606.0,1.54,0,3,13
2023-04-03,cassava,Bogoso,971.7,1.48,1,4,14
2023-04-10,cassava,Bogoso,988.4,1.56,1,4,15
2023-04-17,cassava,Bogoso,632.7,1.36,0,4,16
2023-04-24,cassava,Bogoso,642.9,1.47,0,4,17
2023-05-01,cassava,Bogoso,664.8,1.49,0,5,18
2023-05-08,cassava,Bogoso,653.0,1.44,0,5,19
2023-05-15,cassava,Bogoso,566.6,1.63,0,5,20
2023-05-22,cassava,Bogoso,688.1,1.48,0,5,21
2023-05-29,cassava,Bogoso,683.4,1.46,0,5,22
2023-06-05,cassava,Bogoso,598.8,1.63,0,6,23
2023-06-12,cassava,Bogoso,627.0,1.5,0,6,24
2023-06-19,cassava,Bogoso,616.4,1.58,0,6,25
2023-06-26,cassava,Bogoso,641.9,1.69,0,6,26
2023-07-03,cassava,Bogoso,609.1,1.79,0,7,27
2023-07-10,cassava,Bogoso,632.9,1.77,0,7,28
2023-07-17,cassava,Bogoso,555.2,1.93,0,7,29
2023-07-24,cassava,Bogoso,534.9,1.93,0,7,30
2023-07-31,cassava,Bogoso,611.8,1.87,0,7,31
2023-08-07,cassava,Bogoso,864.4,1.81,1,8,32
2023-08-14,cassava,Bogoso,896.7,1.83,1,8,33
2023-08-21,cassava,Bogoso,817.8,1.79,1,8,34
2023-08-28,cassava,Bogoso,878.2,1.77,1,8,35
2023-09-04,cassava,Bogoso,703.6,1.59,0,9,36
2023-09-11,cassava,Bogoso,626.1,1.62,0,9,37
2023-09-18,cassava,Bogoso,695.8,1.59,0,9,38
2023-09-25,cassava,Bogoso,578.8,1.56,0,9,39
2023-10-02,cassava,Bogoso,628.8,1.43,0,10,40
2023-10-09,cassava,Bogoso,644.0,1.43,0,10,41
2023-10-16,cassava,Bogoso,686.6,1.52,0,10,42
2023-10-23,cassava,Bogoso,621.4,1.38,0,10,43
2023-10-30,cassava,Bogoso,673.4,1.44,0,10,44
2023-11-06,cassava,Bogoso,689.2,1.45,0,11,45
2023-11-13,cassava,Bogoso,633.2,1.41,0,11,46
2023-11-20,cassava,Bogoso,627.1,1.47,0,11,47
2023-11-27,cassava,Bogoso,646.9,1.47,0,11,48
2023-12-04,cassava,Bogoso,591.3,1.46,0,12,49
2023-12-11,cassava,Bogoso,644.5,1.42,0,12,50
2023-12-18,cassava,Bogoso,713.4,1.42,0,12,51
2023-12-25,cassava,Bogoso,1172.6,1.36,1,12,52
2024-01-01,cassava,Bogoso,619.6,1.78,0,1,1
2024-01-08,cassava,Bogoso,627.1,1.79,0,1,2
2024-01-15,cassava,Bogoso,652.8,1.76,0,1,3
2024-01-22,cassava,Bogoso,630.7,1.87,0,1,4
2024-01-29,cassava,Bogoso,569.0,1.93,0,1,5
2024-02-05,cassava,Bogoso,687.5,1.78,0,2,6
2024-02-12,cassava,Bogoso,654.6,1.87,0,2,7
2024-02-19,cassava,Bogoso,657.9,1.77,0,2,8
2024-02-26,cassava,Bogoso,585.4,1.83,0,2,9
2024-03-04,cassava,Bogoso,630.0,1.54,0,3,10
2024-03-11,cassava,Bogoso,633.4,1.62,0,3,11
2024-03-18,cassava,Bogoso,673.5,1.54,0,3,12
2024-03-25,cassava,Bogoso,569.6,1.65,0,3,13
2024-04-01,cassava,Bogoso,1073.5,1.58,1,4,14
2024-04-08,cassava,Bogoso,1139.4,1.55,1,4,15
2024-04-15,cassava,Bogoso,705.6,1.52,0,4,16
2024-04-22,cassava,Bogoso,626.7,1.61,0,4,17
2024-04-29,cassava,Bogoso,610.8,1.65,0,4,18
2024-05-06,cassava,Bogoso,666.2,1.62,0,5,19
2024-05-13,cassava,Bogoso,611.9,1.75,0,5,20
2024-05-20,cassava,Bogoso,648.0,1.7,0,5,21
2024-05-27,cassava,Bogoso,687.6,1.59,0,5,22
2024-06-03,cassava,Bogoso,700.2,1.74,0,6,23
2024-06-10,cassava,Bogoso,599.6,1.79,0,6,24
2024-06-17,cassava,Bogoso,677.6,1.7,0,6,25
2024-06-24,cassava,Bogoso,616.4,1.84,0,6,26
2024-07-01,cassava,Bogoso,590.1,2.01,0,7,27
2024-07-08,cassava,Bogoso,626.7,2.0,0,7,28
2024-07-15,cassava,Bogoso,621.3,2.04,0,7,29
2024-07-22,cassava,Bogoso,618.2,2.12,0,7,30
2024-07-29,cassava,Bogoso,613.3,1.99,0,7,31
2024-08-05,cassava,Bogoso,893.9,1.99,1,8,32
2024-08-12,cassava,Bogoso,848.2,2.11,1,8,33
2024-08-19,cassava,Bogoso,782.7,2.07,1,8,34
2024-08-26,cassava,Bogoso,979.6,1.97,1,8,35
2024-09-02,cassava,Bogoso,643.3,1.79,0,9,36
2024-09-09,cassava,Bogoso,670.2,1.81,0,9,37
2024-09-16,cassava,Bogoso,674.2,1.82,0,9,38
2024-09-23,cassava,Bogoso,633.7,1.69,0,9,39
2024-09-30,cassava,Bogoso,649.8,1.68,0,9,40
2024-10-07,cassava,Bogoso,748.8,1.48,0,10,41
2024-10-14,cassava,Bogoso,700.7,1.47,0,10,42
2024-10-21,cassava,Bogoso,658.0,1.49,0,10,43
2024-10-28,cassava,Bogoso,650.6,1.57,0,10,44
2024-11-04,cassava,Bogoso,716.6,1.53,0,11,45
2024-11-11,cassava,Bogoso,703.5,1.55,0,11,46
2024-11-18,cassava,Bogoso,632.2,1.47,0,11,47
2024-11-25,cassava,Bogoso,746.0,1.51,0,11,48
2024-12-02,cassava,Bogoso,695.9,1.59,0,12,49
2024-12-09,cassava,Bogoso,651.8,1.59,0,12,50
2024-12-16,cassava,Bogoso,634.9,1.51,0,12,51
2024-12-23,cassava,Bogoso,1178.5,1.56,1,12,52
2024-12-30,cassava,Bogoso,1073.7,1.69,1,12,1
2018-01-01,cassava,Prestea,487.9,1.18,0,1,1
2018-01-08,cassava,Prestea,517.4,1.21,0,1,2
2018-01-15,cassava,Prestea,619.3,1.22,0,1,3
2018-01-22,cassava,Prestea,525.3,1.21,0,1,4
2018-01-29,cassava,Prestea,498.3,1.22,0,1,5
2018-02-05,cassava,Prestea,515.5,1.15,0,2,6
2018-02-12,cassava,Prestea,595.4,1.18,0,2,7
2018-02-19,cassava,Prestea,551.6,1.22,0,2,8
2018-02-26,cassava,Prestea,569.2,1.22,0,2,9
2018-03-05,cassava,Prestea,578.3,1.03,0,3,10
2018-03-12,cassava,Prestea,608.3,1.04,0,3,11
2018-03-19,cassava,Prestea,533.1,1.05,0,3,12
2018-03-26,cassava,Prestea,551.5,1.09,0,3,13
2018-04-02,cassava,Prestea,904.9,1.05,1,4,14
2018-04-09,cassava,Prestea,949.9,1.07,1,4,15
2018-04-16,cassava,Prestea,584.5,1.03,0,4,16
2018-04-23,cassava,Prestea,532.7,1.08,0,4,17
2018-04-30,cassava,Prestea,559.5,1.07,0,4,18
2018-05-07,cassava,Prestea,494.2,1.1,0,5,19
2018-05-14,cassava,Prestea,476.2,1.09,0,5,20
2018-05-21,cassava,Prestea,580.8,1.09,0,5,21
2018-05-28,cassava,Prestea,552.2,1.06,0,5,22
2018-06-04,cassava,Prestea,547.1,1.17,0,6,23
2018-06-11,cassava,Prestea,569.0,1.21,0,6,24
2018-06-18,cassava,Prestea,618.3,1.13,0,6,25
2018-06-25,cassava,Prestea,588.8,1.13,0,6,26
2018-07-02,cassava,Prestea,570.1,1.32,0,7,27
2018-07-09,cassava,Prestea,523.5,1.33,0,7,28
2018-07-16,cassava,Prestea,535.6,1.27,0,7,29
2018-07-23,cassava,Prestea,521.4,1.31,0,7,30
2018-07-30,cassava,Prestea,474.3,1.31,0,7,31
2018-08-06,cassava,Prestea,873.3,1.2,1,8,32
2018-08-13,cassava,Prestea,659.9,1.31,1,8,33
2018-08-20,cassava,Prestea,746.1,1.31,1,8,34
2018-08-27,cassava,Prestea,774.4,1.31,1,8,35
2018-09-03,cassava,Prestea,513.7,1.25,0,9,36
2018-09-10,cassava,Prestea,565.9,1.13,0,9,37
2018-09-17,cassava,Prestea,637.4,1.15,0,9,38
2018-09-24,cassava,Prestea,650.7,1.06,0,9,39
2018-10-01,cassava,Prestea,553.7,1.0,0,10,40
2018-10-08,cassava,Prestea,561.2,1.0,0,10,41
2018-10-15,cassava,Prestea,537.3,0.99,0,10,42
2018-10-22,cassava,Prestea,576.2,1.06,0,10,43
2018-10-29,cassava,Prestea,548.4,1.05,0,10,44
2018-11-05,cassava,Prestea,505.1,1.02,0,11,45
2018-11-12,cassava,Prestea,580.4,1.01,0,11,46
2018-11-19,cassava,Prestea,571.0,1.06,0,11,47
2018-11-26,cassava,Prestea,605.7,1.02,0,11,48
2018-12-03,cassava,Prestea,586.8,0.99,0,12,49
2018-12-10,cassava,Prestea,589.7,0.96,0,12,50
2018-12-17,cassava,Prestea,649.8,1.01,0,12,51
2018-12-24,cassava,Prestea,930.5,1.06,1,12,52
2018-12-31,cassava,Prestea,931.1,1.12,1,12,1
2019-01-07,cassava,Prestea,514.0,1.32,0,1,2
2019-01-14,cassava,Prestea,569.5,1.27,0,1,3
2019-01-21,cassava,Prestea,505.0,1.25,0,1,4
2019-01-28,cassava,Prestea,510.7,1.34,0,1,5
2019-02-04,cassava,Prestea,522.9,1.23,0,2,6
2019-02-11,cassava,Prestea,506.6,1.35,0,2,7
2019-02-18,cassava,Prestea,559.0,1.37,0,2,8
2019-02-25,cassava,Prestea,506.4,1.35,0,2,9
2019-03-04,cassava,Prestea,603.2,1.12,0,3,10
2019-03-11,cassava,Prestea,614.5,1.16,0,3,11
2019-03-18,cassava,Prestea,569.7,1.14,0,3,12
2019-03-25,cassava,Prestea,621.1,1.1,0,3,13
2019-04-01,cassava,Prestea,881.0,1.23,1,4,14
2019-04-08,cassava,Prestea,916.2,1.13,1,4,15
2019-04-15,cassava,Prestea,584.9,1.18,0,4,16
2019-04-22,cassava,Prestea,688.2,1.03,0,4,17
2019-04-29,cassava,Prestea,531.5,1.2,0,4,18
2019-05-06,cassava,Prestea,517.8,1.22,0,5,19
2019-05-13,cassava,Prestea,539.2,1.15,0,5,20
2019-05-20,cassava,Prestea,600.7,1.17,0,5,21
2019-05-27,cassava,Prestea,605.3,1.17,0,5,22
2019-06-03,cassava,Prestea,563.3,1.22,0,6,23
2019-06-10,cassava,Prestea,489.5,1.28,0,6,24
2019-06-17,cassava,Prestea,558.5,1.22,0,6,25
2019-06-24,cassava,Prestea,597.5,1.23,0,6,26
2019-07-01,cassava,Prestea,504.8,1.48,0,7,27
2019-07-08,cassava,Prestea,514.9,1.47,0,7,28
2019-07-15,cassava,Prestea,517.3,1.38,0,7,29
2019-07-22,cassava,Prestea,569.7,1.37,0,7,30
2019-07-29,cassava,Prestea,545.1,1.38,0,7,31
2019-08-05,cassava,Prestea,793.4,1.47,1,8,32
2019-08-12,cassava,Prestea,815.8,1.37,1,8,33
2019-08-19,cassava,Prestea,798.8,1.45,1,8,34
2019-08-26,cassava,Prestea,787.6,1.47,1,8,35
2019-09-02,cassava,Prestea,540.6,1.28,0,9,36
2019-09-09,cassava,Prestea,568.7,1.33,0,9,37
2019-09-16,cassava,Prestea,603.2,1.27,0,9,38
2019-09-23,cassava,Prestea,615.7,1.27,0,9,39
2019-09-30,cassava,Prestea,604.6,1.23,0,9,40
2019-10-07,cassava,Prestea,532.9,1.14,0,10,41
2019-10-14,cassava,Prestea,568.3,1.06,0,10,42
2019-10-21,cassava,Prestea,562.0,1.11,0,10,43
2019-10-28,cassava,Prestea,591.6,1.09,0,10,44
2019-11-04,cassava,Prestea,596.8,1.06,0,11,45
2019-11-11,cassava,Prestea,552.9,1.08,0,11,46
2019-11-18,cassava,Prestea,523.8,1.16,0,11,47
2019-11-25,cassava,Prestea,507.7,1.11,0,11,48
2019-12-02,cassava,Prestea,488.4,1.07,0,12,49
2019-12-09,cassava,Prestea,576.0,1.12,0,12,50
2019-12-16,cassava,Prestea,670.5,1.1,0,12,51
2019-12-23,cassava,Prestea,978.1,1.26,1,12,52
2019-12-30,cassava,Prestea,907.9,1.12,1,12,1
2020-01-06,cassava,Prestea,554.2,1.4,0,1,2
2020-01-13,cassava,Prestea,475.7,1.5,0,1,3
2020-01-20,cassava,Prestea,531.9,1.31,0,1,4
2020-01-27,cassava,Prestea,504.4,1.42,0,1,5
2020-02-03,cassava,Prestea,507.7,1.54,0,2,6
2020-02-10,cassava,Prestea,541.0,1.42,0,2,7
2020-02-17,cassava,Prestea,583.2,1.33,0,2,8
2020-02-24,cassava,Prestea,571.8,1.41,0,2,9
2020-03-02,cassava,Prestea,547.5,1.3,0,3,10
2020-03-09,cassava,Prestea,580.2,1.24,0,3,11
2020-03-16,cassava,Prestea,561.5,1.18,0,3,12
2020-03-23,cassava,Prestea,548.9,1.19,0,3,13
2020-03-30,cassava,Prestea,540.0,1.2,0,3,14
2020-04-06,cassava,Prestea,947.0,1.25,1,4,15
2020-04-13,cassava,Prestea,867.1,1.3,1,4,16
2020-04-20,cassava,Prestea,505.1,1.28,0,4,17
2020-04-27,cassava,Prestea,573.6,1.26,0,4,18
2020-05-04,cassava,Prestea,566.7,1.17,0,5,19
2020-05-11,cassava,Prestea,673.6,1.17,0,5,20
2020-05-18,cassava,Prestea,556.1,1.27,0,5,21
2020-05-25,cassava,Prestea,637.7,1.17,0,5,22
2020-06-01,cassava,Prestea,624.5,1.34,0,6,23
2020-06-08,cassava,Prestea,543.5,1.37,0,6,24
2020-06-15,cassava,Prestea,602.5,1.3,0,6,25
2020-06-22,cassava,Prestea,619.6,1.3,0,6,26
2020-06-29,cassava,Prestea,587.0,1.35,0,6,27
2020-07-06,cassava,Prestea,537.9,1.56,0,7,28
2020-07-13,cassava,Prestea,477.6,1.59,0,7,29
2020-07-20,cassava,Prestea,541.4,1.57,0,7,30
2020-07-27,cassava,Prestea,518.6,1.53,0,7,31
2020-08-03,cassava,Prestea,837.1,1.49,1,8,32
2020-08-10,cassava,Prestea,874.0,1.47,1,8,33
2020-08-17,cassava,Prestea,844.3,1.51,1,8,34
2020-08-24,cassava,Prestea,808.7,1.56,1,8,35
2020-08-31,cassava,Prestea,822.7,1.56,1,8,36
2020-09-07,cassava,Prestea,648.0,1.27,0,9,37
2020-09-14,cassava,Prestea,651.3,1.34,0,9,38
2020-09-21,cassava,Prestea,562.2,1.45,0,9,39
2020-09-28,cassava,Prestea,587.2,1.39,0,9,40
2020-10-05,cassava,Prestea,654.0,1.12,0,10,41
2020-10-12,cassava,Prestea,540.7,1.29,0,10,42
2020-10-19,cassava,Prestea,547.9,1.18,0,10,43
2020-10-26,cassava,Prestea,605.5,1.2,0,10,44
2020-11-02,cassava,Prestea,581.0,1.21,0,11,45
2020-11-09,cassava,Prestea,559.6,1.17,0,11,46
2020-11-16,cassava,Prestea,625.4,1.16,0,11,47
2020-11-23,cassava,Prestea,608.8,1.29,0,11,48
2020-11-30,cassava,Prestea,521.1,1.24,0,11,49
2020-12-07,cassava,Prestea,617.0,1.24,0,12,50
2020-12-14,cassava,Prestea,495.8,1.23,0,12,51
2020-12-21,cassava,Prestea,997.2,1.15,1,12,52
2020-12-28,cassava,Prestea,1059.5,1.26,1,12,53
2021-01-04,cassava,Prestea,558.1,1.48,0,1,1
2021-01-11,cassava,Prestea,552.9,1.55,0,1,2
2021-01-18,cassava,Prestea,610.9,1.43,0,1,3
2021-01-25,cassava,Prestea,529.6,1.41,0,1,4
2021-02-01,cassava,Prestea,553.2,1.56,0,2,5
2021-02-08,cassava,Prestea,572.3,1.49,0,2,6
2021-02-15,cassava,Prestea,657.1,1.42,0,2,7
2021-02-22,cassava,Prestea,505.1,1.58,0,2,8
2021-03-01,cassava,Prestea,549.3,1.43,0,3,9
2021-03-08,cassava,Prestea,539.4,1.4,0,3,10
2021-03-15,cassava,Prestea,563.1,1.31,0,3,11
2021-03-22,cassava,Prestea,637.3,1.32,0,3,12
2021-03-29,cassava,Prestea,581.5,1.37,0,3,13
2021-04-05,cassava,Prestea,879.3,1.39,1,4,14
2021-04-12,cassava,Prestea,921.4,1.31,1,4,15
2021-04-19,cassava,Prestea,577.3,1.33,0,4,16
2021-04-26,cassava,Prestea,574.0,1.35,0,4,17
2021-05-03,cassava,Prestea,543.5,1.37,0,5,18
2021-05-10,cassava,Prestea,592.0,1.33,0,5,19
